level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
10.7281,38,1,ok,-1,196.3886,200.2936,0,3.9050,0.0011,-,-,-,-,-,-,-,3.8795,0.0244,
10.7281,39,1,ok,-1,201.2052,205.1157,0,3.9105,0.0014,-,-,-,-,-,-,-,3.8906,0.0185,
10.7281,40,1,ok,-1,208.0246,211.9412,0,3.9166,0.0012,-,-,-,-,-,-,-,3.8947,0.0207,
10.7281,41,1,ok,-1,208.2869,215.8350,0,7.5481,0.0013,-,-,-,-,-,-,-,7.5284,0.0184,
10.7281,42,1,ok,-1,209.7335,219.7349,0,10.0015,0.0006,-,-,-,-,-,-,-,9.9824,0.0185,
10.7281,43,1,ok,-1,211.6441,223.6376,0,11.9935,0.0012,-,-,-,-,-,-,-,11.9737,0.0186,
10.7281,44,1,ok,-1,212.1092,227.5381,0,15.4289,0.0003,-,-,-,-,-,-,-,15.4090,0.0197,
10.7281,45,1,ok,-1,213.5912,231.4487,0,17.8574,0.0009,-,-,-,-,-,-,-,17.8350,0.0215,
10.7281,46,1,ok,-1,214.1867,235.3608,0,21.1741,0.0014,-,-,-,-,-,-,-,21.1555,0.0172,
10.7281,47,1,ok,-1,216.0083,239.2793,0,23.2710,0.0020,-,-,-,-,-,-,-,23.2430,0.0260,
10.7281,48,1,ok,-1,221.6555,243.1894,0,21.5339,0.0005,-,-,-,-,-,-,-,21.5124,0.0210,
10.7281,49,1,ok,-1,224.1939,247.1087,0,22.9149,0.0014,-,-,-,-,-,-,-,22.8905,0.0230,
10.7281,50,1,ok,-1,226.7795,251.0276,0,24.2481,0.0006,-,-,-,-,-,-,-,24.2244,0.0231,
10.7281,51,1,ok,-1,228.0944,254.9367,0,26.8424,0.0013,-,-,-,-,-,-,-,26.8160,0.0251,
10.7281,52,1,ok,-1,229.8314,258.8498,0,29.0184,0.0013,-,-,-,-,-,-,-,28.9954,0.0217,
10.7281,53,1,ok,-1,245.2627,262.7675,0,17.5048,0.0018,-,-,-,-,-,-,-,17.4797,0.0233,
10.7281,54,1,ok,-1,251.1028,266.6857,0,15.5829,0.0009,-,-,-,-,-,-,-,15.5601,0.0219,
10.7281,55,1,ok,-1,256.3566,270.6073,0,14.2507,0.0014,-,-,-,-,-,-,-,14.2254,0.0239,
10.7281,56,1,ok,-1,257.4064,274.5285,0,17.1221,0.0018,-,-,-,-,-,-,-,17.0967,0.0236,
10.7281,57,1,ok,-1,264.7111,278.4473,0,13.7362,0.0013,-,-,-,-,-,-,-,13.7160,0.0190,
10.7281,58,1,ok,-1,265.7089,282.3792,0,16.6703,0.0007,-,-,-,-,-,-,-,16.6445,0.0251,
10.7281,59,1,ok,-1,268.3776,286.3000,0,17.9224,0.0010,-,-,-,-,-,-,-,17.8991,0.0223,
10.7281,60,1,ok,-1,293.8729,297.7931,0,3.9203,0.0010,-,-,-,-,-,-,-,3.9003,0.0190,
10.7281,61,1,ok,-1,299.5867,303.5157,0,3.9290,0.0004,-,-,-,-,-,-,-,3.9039,0.0247,
10.7281,62,1,ok,-1,304.1396,308.0667,0,3.9271,0.0008,-,-,-,-,-,-,-,3.9042,0.0220,
10.7281,63,1,ok,-1,310.5935,314.5206,0,3.9271,0.0010,-,-,-,-,-,-,-,3.9046,0.0215,
10.7281,64,1,ok,-1,320.9433,324.8610,0,3.9177,0.0011,-,-,-,-,-,-,-,3.8967,0.0199,
10.7281,65,1,ok,-1,329.3107,333.2373,0,3.9266,0.0010,-,-,-,-,-,-,-,3.9043,0.0213,
10.7281,66,1,ok,-1,330.7655,337.1463,0,6.3808,0.0020,-,-,-,-,-,-,-,6.3522,0.0266,
10.7281,67,1,ok,-1,330.9480,341.0431,0,10.0951,0.0010,-,-,-,-,-,-,-,10.0706,0.0235,
10.7281,68,1,ok,-1,333.0677,344.9561,0,11.8884,0.0008,-,-,-,-,-,-,-,11.8639,0.0237,
10.7281,69,1,ok,-1,334.8105,348.8602,0,14.0497,0.0005,-,-,-,-,-,-,-,14.0332,0.0160,
