script,runtime,timestamp,server,cpu,gpu,server_sku,cpu_sku,gpu_sku,cpu_cores,model,dataset,device,dtype,quant,quant_detail,mode,replicas_raw,samples,batch_size,resolution,steps,warmup,seed,threads,compile,compile_detail,cpu_offload,batched,loaded_dtype,diffusion_batch_size,sla_seconds,sla_percentile,num_shards,gpu_placement,workload,sla_ms,think_time_s,measure_s,batch_wait_ms,pre_workers,processor,selftest,precisions_swept,devices,tf32,cpu_bind,requests_per_level,warmup_requests,calibrate_generations,drop_after_factor,early_stop,backend,vllm_pipeline,vllm_extra_args,vllm_command,images,compute_s_max,compute_s_sum,images_per_second,images_per_second_per_w,best_batch_size,best_replicas,ms_per_image_per_replica,measured_s,cpu_launch_ms,gpu_ms,bound_by,power_w_mean,power_source,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_s_per_image,other_s_per_image,denoise_pct,top1_correct,top1_accuracy,max_qps,max_requests_per_minute,max_images_per_hour,rho_at_capacity,service_capacity_rpm,rho_measured,steady_state_mean_ms,max_concurrent_users,users_think_0s,users_think_1s,users_think_2s,users_think_5s,users_think_10s,users_think_15s,users_think_30s,users_think_60s,max_concurrent_inflight,goodput_rps,sla_attainment_pct,verdict,sweep_note,requests_measured,requests_dropped,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,predicted_mean_ms,mean_batch_size,queue_depth_max,p95_drift,calibrated_mu_rps,calibrated_service_s,service_p95_s,service_cv2,harness_lag_ms,preprocess_ms,queue_wait_ms,inference_ms,ipc_ms,text_encode_ms,denoise_ms,vae_decode_ms,jpeg_encode_ms,server_time_ms,http_overhead_ms,resource_samples,replica_rss_gib_max,gpu_peak_alloc_gib,joules_per_image,cpu_logical_count,cpu_cores_busy_mean,sys_cores_busy_mean,sys_cores_busy_max,cpu_power_w_mean,cpu_cores_busy_max,proc_cpu_pct_mean,sys_cpu_pct_mean,rss_gib_max,threads_max,gpu_util_pct_mean,gpu_mem_util_pct_mean,gpu_mem_used_gib_max,gpu_power_w_mean,gpu_power_w_max,gpu_sm_clock_mhz_mean,gpu_temp_c_max,complete,host_source,shard_images,shard_compute_s,shard_images_per_second,files
server_dit_benchmark,diffusers,20260917_021416,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.03283,0.000069,,,,,,,,473.9,gpu NVML board + cpu RAPL package,14965.7,14.9657,,,,,,,0.03323,1.994,119.6,0.354,,,,1.5,0.5,,,,,1.0,1.5,2.5,0.50,0.03119,95.0,,,100,0,10585.5,24810.3,28865.5,41104.9,41988.0,13549.2,1.00,3,0.780,0.09399,10.6397,10.668,0.0000,2.6,,18183.5,10671.3,0.3,162.4,9983.2,438.0,3.1,,,3045,14.25,17.59,14435.7,,,0.35,1.25,430.1,,,0.4,,,35.2,,20.73,43.9,76.1,1709,67,yes,logged,,,0.03283,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16_cuda1r_20260917_021416.txt
server_dit_benchmark,diffusers,20260917_045943,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.02728,0.000047,,,,,,,,584.9,gpu NVML board + cpu RAPL package,14069.4,14.0694,,,,,,,0.02760,1.656,99.4,0.297,,,,1.2,0.4,,,,,0.8,1.2,2.0,0.39,0.02592,95.0,,,100,0,10631.2,24325.9,29220.0,33539.9,37359.3,,1.11,3,0.757,0.09283,10.7724,10.798,0.0000,2.0,,10383.8,20742.4,0.3,172.5,11043.3,525.1,3.3,,,3664,15.25,19.22,21440.0,,,0.29,1.25,543.7,,,0.3,,,29.2,,21.08,41.2,75.5,1768,65,yes,logged,,,0.02728,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16_cuda1r_20260917_045943.txt
server_dit_benchmark,diffusers,20260917_081640,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.05088,0.000089,,,,,,,,571.9,gpu NVML board + cpu RAPL package,13005.4,13.0054,,,,,,,0.05153,3.092,185.5,0.420,,,,2.2,0.7,,,,,1.4,2.2,3.8,0.67,0.04935,97.0,,,100,0,8148.2,25149.6,28362.6,35646.8,37505.1,11119.4,1.00,4,0.717,0.12256,8.1596,8.179,0.0000,2.2,,20183.9,8193.4,0.4,163.8,7525.8,435.6,3.1,,,1965,18.10,15.49,11240.4,,,0.42,1.25,524.9,,,0.4,,,41.7,,18.70,47.0,76.2,1665,66,yes,logged,,,0.05088,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_cuda1r_20260917_081640.txt
server_dit_benchmark,diffusers,20260917_104554,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.04151,0.000080,,,,,,,,519.4,gpu NVML board + cpu RAPL package,12751.4,12.7514,,,,,,,0.04202,2.521,151.3,0.354,,,,1.8,0.5,,,,,1.2,1.8,3.1,0.54,0.04027,97.0,,,100,0,8321.3,23001.1,26364.8,35760.8,42553.4,,1.20,3,0.742,0.11884,8.4146,8.461,0.0000,1.8,,13344.5,17082.0,0.4,185.1,9278.4,595.7,3.7,,,2408,18.10,17.12,12512.6,,,0.35,1.25,475.6,,,0.4,,,35.1,,20.51,43.9,76.2,1724,66,yes,logged,,,0.04151,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_cuda1r_20260917_104554.txt
server_dit_benchmark,diffusers,20260917_125816,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,skipped,,,,,,30,95,1,model CPU offload (resident placement ran out of memory),interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,"calibration p95 service time 57.96 s already exceeds the 30 s SLA, so no arrival rate can pass (--force-sweep to measure anyway)",,,,,,,,,,,,0.01769,56.5334,57.964,0.0003,,,,,,,,,,,,,34.95,21.66,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_stabilityai_stable-diffusion-3.5-large_bfloat16_cuda1r_20260917_125816.txt
server_dit_benchmark,diffusers,20260917_130426,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,2,1024x1024,20,,42,48,skipped,,,,,,30,95,1,model CPU offload (resident placement ran out of memory),interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,"calibration p95 service time 57.45 s already exceeds the 30 s SLA, so no arrival rate can pass (--force-sweep to measure anyway)",,,,,,,,,,,,0.01777,56.2591,57.449,0.0003,,,,,,,,,,,,,34.93,21.66,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_stabilityai_stable-diffusion-3.5-large_bfloat16_cuda1r_20260917_130426.txt
server_dit_benchmark,diffusers,20260917_131206,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,,,,,,,,,,,,,0.05214,19.1781,19.208,0.0000,,,,,,,,,,,,,34.69,20.65,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_stabilityai_stable-diffusion-3.5-large_bfloat16-fp8_cuda1r_20260917_131206.txt
server_dit_benchmark,diffusers,20260917_140310,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-47,30,10,5,2,enabled,diffusers,,,,0,,,0.06295,0.000073,,,,,,,,856.7,cpu RAPL package,14108.2,14.1082,,,,,,,0.06356,3.814,228.8,0.500,,,,2.8,0.9,,,,,1.9,2.8,4.7,0.90,0.06086,96.7,,,30,0,8353.3,25818.9,28303.5,33300.1,34669.8,11801.2,1.00,4,0.577,0.12712,7.8665,8.093,0.0004,2.5,,20205.8,8169.9,0.7,864.7,3685.9,3451.8,3.5,,,477,8.50,,13607.9,,,23.15,48.00,856.7,,,24.1,,,,,,,,,,yes,logged,,,0.06295,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cpu1r_20260917_140310.txt
server_dit_benchmark,diffusers,20260917_142237,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-47,30,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,,,,,,,,,,,,,0.04626,21.6180,21.884,0.0001,,,,,,,,,,,,,10.34,,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cpu1r_20260917_142237.txt
server_dit_benchmark,diffusers,20260917_144521,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-47,30,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,,,,,,,,,,,,,0.03717,26.9055,26.947,0.0000,,,,,,,,,,,,,18.09,,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cpu1r_20260917_144521.txt
server_dit_benchmark,diffusers,20260917_151321,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-47,30,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,"calibration p95 service time 63.69 s already exceeds the 30 s SLA, so no arrival rate can pass (--force-sweep to measure anyway)",,,,,,,,,,,,0.01577,63.3999,63.692,0.0000,,,,,,,,,,,,,18.57,,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16_cpu1r_20260917_151321.txt
server_dit_benchmark,diffusers,20260917_152103,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,2,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-95,30,10,5,2,enabled,diffusers,,,,0,,,0.20560,0.000478,,,,,,,,430.3,cpu RAPL package,20597.9,20.5979,,,,,,,0.21607,12.964,777.9,0.885,,,,10.9,4.5,,,,,7.7,10.9,17.4,4.45,0.19874,96.7,,,30,0,22658.7,27602.2,28100.8,30078.6,30814.7,23043.7,1.00,6,0.913,0.24408,8.1940,8.541,0.0006,2.1,,20059.7,8371.6,0.6,942.9,3752.6,3432.1,3.4,,,146,8.52,,2092.8,,,78.81,96.00,430.3,,,82.1,,,,,,,,,,yes,logged,,,0.20560,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cpu2r_20260917_152103.txt
server_dit_benchmark,diffusers,20260917_154027,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,2,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-95,30,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,,,,,,,,,,,,,0.08308,24.0746,26.483,0.0041,,,,,,,,,,,,,10.35,,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cpu2r_20260917_154027.txt
server_dit_benchmark,diffusers,20260917_160444,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,2,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-95,30,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,,,,,,,,,,,,,0.07223,27.6904,29.702,0.0048,,,,,,,,,,,,,18.25,,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cpu2r_20260917_160444.txt
server_dit_benchmark,diffusers,20260917_163251,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,byliutao/coco2014val_10k (prompts),cpu,bfloat16,disabled,,,2,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,,interactive,,30,,0,,,,,cpu,,0-95,30,10,5,2,enabled,diffusers,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,SLA unmet at every level tried,"calibration p95 service time 64.38 s already exceeds the 30 s SLA, so no arrival rate can pass (--force-sweep to measure anyway)",,,,,,,,,,,,0.03165,63.2001,64.379,0.0004,,,,,,,,,,,,,18.55,,,,,,,,,,,,,,,,,,,,yes,logged,,,,server_dit_stabilityai_stable-diffusion-3.5-medium_bfloat16_cpu2r_20260917_163251.txt
server_dit_vllm,vllm-omni 0.26.0 (vllm 0.26.0),20260919_031401,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,disabled,vLLM default (diffusers adapter: pipeline runs as diffusers ships it),,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,vllm-omni,SanaPipeline via diffusers adapter,,/home/lhe4/vit_dit_first_cut/vllm_env/bin/vllm-omni serve /home/lhe4/vit_dit_first_cut/models/models--Efficient-Large-Model--Sana_600M_1024px_diffusers/snapshots/28f3af7689de15f3883d5863059a2fca0aa9b829 --served-model-name Efficient-Large-Model/Sana_600M_1024px_diffusers --omni --host 127.0.0.1 --port 53977 --dtype bfloat16 --max-num-seqs 1 --diffusion-load-format diffusers,0,,,0.62184,0.001870,,,,,,,,332.5,gpu NVML board + cpu RAPL package,6171.8,6.1718,,,,,,,0.63457,38.074,2284.4,0.922,40.099,0.950,15564.5,23.0,3.9,,,,,13.4,23.0,42.0,3.92,0.62184,100.0,,,100,0,5971.3,10124.1,10735.8,12001.2,12705.3,10034.5,,8,0.608,0.68828,1.4529,1.458,0.0000,1.7,,,,,,,,,10713.8,27.6,161,4.27,10.15,534.7,,,1.75,2.21,263.0,,,1.8,,,92.6,,10.87,69.5,74.8,1377,68,yes,logged,,,0.62184,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260919_031401.txt
server_dit_vllm,vllm-omni 0.26.0 (vllm 0.26.0),20260919_033516,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"vLLM-Omni diffusion quantization, method=fp8, dynamic activations",,1,,1,1024x1024,20,,42,48,disabled,vLLM default (diffusers adapter: pipeline runs as diffusers ships it),,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,vllm-omni,SanaPipeline via diffusers adapter,,"/home/lhe4/vit_dit_first_cut/vllm_env/bin/vllm-omni serve /home/lhe4/vit_dit_first_cut/models/models--Efficient-Large-Model--Sana_600M_1024px_diffusers/snapshots/28f3af7689de15f3883d5863059a2fca0aa9b829 --served-model-name Efficient-Large-Model/Sana_600M_1024px_diffusers --omni --host 127.0.0.1 --port 55141 --dtype bfloat16 --max-num-seqs 1 --diffusion-load-format diffusers --diffusion-quantization-config '{""method"": ""fp8"", ""activation_scheme"": ""dynamic""}'",0,,,0.38348,0.001184,,,,,,,,323.9,gpu NVML board + cpu RAPL package,9390.5,9.3905,,,,,,,0.39095,23.457,1407.4,0.922,25.055,0.936,19972.7,15.4,3.7,,,,,9.5,15.4,27.1,3.67,0.38348,100.0,,,100,0,8827.4,15902.3,16877.3,18733.8,20186.8,16287.2,,8,0.596,0.42405,2.3582,2.370,0.0000,2.0,,,,,,,,,16855.3,28.1,261,4.09,9.75,844.6,,,1.44,2.21,261.9,,,1.5,,,52.3,,10.46,62.0,71.2,1882,65,yes,logged,,,0.38348,server_dit_vllm_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_033516.txt
server_dit_vllm,vllm-omni 0.26.0 (vllm 0.26.0),20260919_040919,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,disabled,vLLM default (diffusers adapter: pipeline runs as diffusers ships it),,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,vllm-omni,SanaPipeline via diffusers adapter,,/home/lhe4/vit_dit_first_cut/vllm_env/bin/vllm-omni serve /home/lhe4/vit_dit_first_cut/models/models--Efficient-Large-Model--Sana_1600M_1024px_diffusers/snapshots/ac0da2ff55fbe434795be0dce883042e4d49e2fc --served-model-name Efficient-Large-Model/Sana_1600M_1024px_diffusers --omni --host 127.0.0.1 --port 55249 --dtype bfloat16 --max-num-seqs 1 --diffusion-load-format diffusers,0,,,0.37460,0.001132,,,,,,,,331.0,gpu NVML board + cpu RAPL package,10340.0,10.3400,,,,,,,0.38236,22.941,1376.5,0.922,24.107,0.952,26983.3,15.4,4.0,,,,,9.7,15.4,26.9,3.95,0.37460,100.0,,,100,0,9987.8,16916.2,18038.8,19942.5,21096.1,16653.8,,8,0.610,0.41472,2.4112,2.434,0.0000,2.0,,,,,,,,,18012.6,27.0,267,5.16,12.06,883.6,,,1.43,2.30,261.9,,,1.5,,,92.9,,12.78,69.1,75.1,1249,68,yes,logged,,,0.37460,server_dit_vllm_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260919_040919.txt
server_dit_vllm,vllm-omni 0.26.0 (vllm 0.26.0),20260919_044411,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"vLLM-Omni diffusion quantization, method=fp8, dynamic activations",,1,,1,1024x1024,20,,42,48,disabled,vLLM default (diffusers adapter: pipeline runs as diffusers ships it),,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,vllm-omni,SanaPipeline via diffusers adapter,,"/home/lhe4/vit_dit_first_cut/vllm_env/bin/vllm-omni serve /home/lhe4/vit_dit_first_cut/models/models--Efficient-Large-Model--Sana_1600M_1024px_diffusers/snapshots/ac0da2ff55fbe434795be0dce883042e4d49e2fc --served-model-name Efficient-Large-Model/Sana_1600M_1024px_diffusers --omni --host 127.0.0.1 --port 42785 --dtype bfloat16 --max-num-seqs 1 --diffusion-load-format diffusers --diffusion-quantization-config '{""method"": ""fp8"", ""activation_scheme"": ""dynamic""}'",0,,,0.37750,0.001140,,,,,,,,331.2,gpu NVML board + cpu RAPL package,10180.8,10.1808,,,,,,,0.38524,23.114,1386.9,0.922,24.334,0.950,25824.3,15.5,3.9,,,,,9.7,15.5,27.0,3.92,0.37750,100.0,,,100,0,9910.0,16656.5,17725.8,19797.9,20956.8,16528.8,,8,0.609,0.41785,2.3932,2.406,0.0000,1.8,,,,,,,,,17700.1,26.7,265,4.47,11.25,877.3,,,1.44,2.21,262.0,,,1.5,,,92.2,,11.97,69.1,75.2,1235,68,yes,logged,,,0.37750,server_dit_vllm_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260919_044411.txt
server_dit_vllm,vllm-omni 0.26.0 (vllm 0.26.0),20260919_051846,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,disabled,vLLM default (diffusers adapter: pipeline runs as diffusers ships it),,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,vllm-omni,PixArtSigmaPipeline via diffusers adapter,,/home/lhe4/vit_dit_first_cut/vllm_env/bin/vllm-omni serve /home/lhe4/vit_dit_first_cut/models/models--PixArt-alpha--PixArt-Sigma-XL-2-1024-MS/snapshots/e102b3591cc82e97071b8b4cb90d834d0c487207 --served-model-name PixArt-alpha/PixArt-Sigma-XL-2-1024-MS --omni --host 127.0.0.1 --port 46159 --dtype bfloat16 --max-num-seqs 1 --diffusion-load-format diffusers,0,,,0.22223,0.000675,,,,,,,,329.1,gpu NVML board + cpu RAPL package,14577.8,14.5778,,,,,,,0.22612,13.567,814.0,0.885,14.887,0.911,24747.2,10.1,3.3,,,,,6.7,10.1,16.9,3.30,0.21556,97.0,,,100,0,13250.6,25550.8,27494.7,31077.9,33598.3,19015.6,,8,0.573,0.25543,3.9149,3.923,0.0000,2.2,,,,,,,,,27467.5,26.2,450,3.60,14.62,1480.9,,,1.22,2.21,261.3,,,1.3,,,89.6,,15.33,67.8,75.4,1267,69,yes,logged,,,0.22223,server_dit_vllm_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cuda1r_20260919_051846.txt
